Country;Country Code;Indicator Name;Indicator Code;Year;PPP
Congo, Rep.;COG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;145.911365064
Congo, Rep.;COG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;188.516286855
Colombia;COL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;651.590246867
Comoros;COM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;180.989546706
Cabo Verde;CPV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;47.3955380136
Cabo Verde;CPV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;51.85521698
Cabo Verde;CPV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;54.0629302495
Costa Rica;CRI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;319.375431032
Curacao;CUW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.30070089191
Czech Republic;CZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;7.298217
Germany;DEU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.778122
Germany;DEU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.987862
Germany;DEU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.913257
Denmark;DNK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;7.585045
Europe & Central Asia;ECS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Ecuador;ECU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;0.308247640369
Egypt, Arab Rep.;EGY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.85276846822
Spain;ESP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.694306
Estonia;EST;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.494059
Ethiopia;ETH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;7.14422369003
Fiji;FJI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.689113678338
Fiji;FJI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.859308205934
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;310.415466309
Georgia;GEO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.646436900182
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;3216.03491211
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;847.311102548
Gambia, The;GMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;2.47111399112
Gambia, The;GMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;2.5880773945
Equatorial Guinea;GNQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;140.208654546
Greece;GRC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.538129
Grenada;GRD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;1.70347919013
Guyana;GUY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;105.352790833
Guyana;GUY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;73.8260377319
Honduras;HND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;2.43666530317
Croatia;HRV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;3.91932030721
Haiti;HTI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;20.9299430847
Haiti;HTI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;6.63001756132
Haiti;HTI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;7.5987396277
Haiti;HTI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;8.39595405769
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;97.826346
IDA total;IDA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Indonesia;IDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;2928.81526839
IDA only;IDX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
India;IND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;9.38264513891
India;IND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;11.2764470299
Iran, Islamic Rep.;IRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;3926.10394384
Iraq;IRQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;158.780939603
Iceland;ISL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;95.840665
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;3.944763
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;3.955358
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;3.166873
Italy;ITA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;0.806447
Jamaica;JAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;33.8366698733
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;107.454281
Kazakhstan;KAZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;25.3586355292
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;3.35479334157
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;1056.32799386
Kiribati;KIR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1.00353202407
Kiribati;KIR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.983676282835
Kiribati;KIR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.882419897256
St. Kitts and Nevis;KNA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;1.80734779459
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;871.878106
Kuwait;KWT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.186619050902
Kuwait;KWT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.124180590006
Kuwait;KWT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.165567451101
Lao PDR;LAO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;1559.19891658
Libya;LBY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.266395722682
Libya;LBY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.202760753368
St. Lucia;LCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;1.68123881081
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;50.3072934717
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;46.2829627991
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;41.4474563599
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;10.6584395724
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;16.4083787866
Lesotho;LSO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;1.53736190092
Lithuania;LTU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.445858
Lithuania;LTU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.451527
Morocco;MAR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;3.78216079953
Moldova;MDA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;2.3760980845
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;9.148021
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;6.648073
North Macedonia;MKD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;18.9097741788
Mali;MLI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;168.667782305
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;242.395697433
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;119.481717719
Montenegro;MNE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.363802523984
Mongolia;MNG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;136.910950187
Mongolia;MNG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;262.781140725
Namibia;NAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;1.92175511124
Niger;NER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;189.246380358
Nigeria;NGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;105.373916626
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;4.59360899695
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;6.00218091282
Norway;NOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;9.220206
OECD members;OED;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.206942462947
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.125365505951
Other small states;OSS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.479702597236
Peru;PER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;1.61615884304
Philippines;PHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;19.4049868838
Philippines;PHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;18.0976543427
Philippines;PHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;7.23534412956
Poland;POL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.765116
Puerto Rico;PRI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.644838345516
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;2551.04021522
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;2065.92529178
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1275.57893482
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1607.78171504
West Bank and Gaza;PSE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.55041160553
Qatar;QAT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;2.36497807503
Romania;ROU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.5660728971
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;24.0504
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.179962182569
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;9.273504
Senegal;SEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;242.595214844
Singapore;SGP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.849282868256
Singapore;SGP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.837661973148
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;6.83440128282
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;6.90172238055
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;3.53278494543
Sierra Leone;SLE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;143.019886276
Sierra Leone;SLE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;291.603587238
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;0.313500734084
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.479862942368
Serbia;SRB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;17.8231224969
South Sudan;SSD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;1.59342787908
South Sudan;SSD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;2.29091910386
Sao Tome and Principe;STP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;4.7793451662
Slovenia;SVN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;0.577106
Slovenia;SVN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;0.606793
Slovenia;SVN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.633789
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;5.78786039352
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;3.0569455692
Sint Maarten (Dutch part);SXM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;1.38657069206
Chad;TCD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;118.032361441
Togo;TGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;238.234451294
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;12.3871974945
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;11.5852824194
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.0030168973462
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.410736837444
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;0.189471215895
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.644408230334
Timor-Leste;TLS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.371457995722
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;0.909561223946
Turkey;TUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.004787
Turkey;TUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.009676
Tuvalu;TUV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.17684572001
Uganda;UGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;560.940838608
Ukraine;UKR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;3.01255059242
Ukraine;UKR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.993616939672
United States;USA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;1.0
Uzbekistan;UZB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;935.237245847
Uzbekistan;UZB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;18.8264364612
St. Vincent and the Grenadines;VCT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.60510456562
St. Vincent and the Grenadines;VCT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;1.53349506855
Venezuela, RB;VEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.387824644353
Vanuatu;VUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;98.1180169136
World;WLD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;1.40446381271
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.54587652629
Yemen, Rep.;YEM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;9.84298606551
South Africa;ZAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;3.17368726529
Zambia;ZMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.433560960835
Zambia;ZMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.110046270888
Zimbabwe;ZWE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.379491056336
Aruba;ABW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;1.35504460335
Aruba;ABW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.22389837446
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;146.167167827
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;80.778968811
Albania;ALB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;44.1623559307
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;2.12660837173
Argentina;ARG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;3.94096684456
Armenia;ARM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;137.778591264
Armenia;ARM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;147.846760399
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1.353924
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.404001
Austria;AUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.922769
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;0.354803949594
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;148.73544968
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;73.8251325203
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;92.2550020531
Belgium;BEL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.87544
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;208.148287677
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;216.939685243
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;86.0706297428
Burkina Faso;BFA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;167.100502283
Burkina Faso;BFA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;191.51765519
Bangladesh;BGD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;30.6559584472
Bangladesh;BGD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;17.9981777206
Bangladesh;BGD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;18.6615844088
Bahamas, The;BHS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.936313271523
Bahamas, The;BHS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;0.939373156655
Belize;BLZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;1.31248402596
